"id"	"hs07"	"name"
11521032	521032	"Woven fabrics of cotton, containing <85% by weight of cotton, mixed mainly/solely with man-made fibres, dyed, 3-/4-thread twill, incl. cross twill, weighing not >200g/m2"
11521039	521039	"Woven fabrics of cotton (excl. of 5210.31 & 5210.32), containing <85% by weight of cotton, mixed mainly/solely with man-made fibres, dyed, weighing not >200g/m2"
11521041	521041	"Woven fabrics of cotton, containing <85% by weight of cotton, mixed mainly/solely with man-made fibres, of yarns of different colours, plain weave, weighing not >200g/m2"
11521049	521049	"Woven fabrics of cotton(excl. of 5210.41), containing <85% by weight of cotton, mixed mainly/solely with man-made fibres, of yarns of different colours, plain weave, weighing not >200g/m²"
11521051	521051	"Woven fabrics of cotton, containing <85% by weight of cotton, mixed mainly/solely with man-made fibres, printed, plain weave, weighing not >200g/m2"
11521059	521059	"Woven fabrics of cotton(excl. of 5210.51), containing <85% by weight of cotton, mixed mainly/solely with man-made fibres, printed, plain weave, weighing not >200g/m²"
115211	5211	"Woven fabrics of cotton, containing less than 85 % by weight of cotton, mixed mainly or solely with man-made fibres, weighing more than 200 g/m2."
11521111	521111	"Woven fabrics of cotton, containing <85% by weight of cotton, mixed mainly/solely with man-made fibres, unbleached, plain weave, weighing >200g/m2"
11521112	521112	"Woven fabrics of cotton, containing <85% by weight of cotton, mixed mainly/solely with man-made fibres, unbleached, 3-/4-thread twill, incl. cross twill, weighing >200g/m2"
11521119	521119	"Woven fabrics of cotton (excl. of 5211.11 & 5211.12), containing <85% by weight of cotton, mixed mainly/solely with man-made fibres, unbleached, weighing >200g/m2"
11521120	521120	"Woven fabrics of cotton, containing <85% by weight of cotton, mixed mainly/solely with man-made fibres, bleached, weighing >200g/m²"
11521131	521131	"Woven fabrics of cotton, containing <85% by weight of cotton, mixed mainly/solely with man-made fibres, dyed, plain weave, weighing >200g/m2"
11521132	521132	"Woven fabrics of cotton, containing <85% by weight of cotton, mixed mainly/solely with man-made fibres, dyed, 3-/4-thread twill, incl. cross twill, weighing >200g/m2"
11521139	521139	"Woven fabrics of cotton (excl. of 5211.31 & 5211.32), containing <85% by weight of cotton, mixed mainly/solely with man-made fibres, dyed, weighing >200g/m2"
11521141	521141	"Woven fabrics of cotton, containing <85% by weight of cotton, mixed mainly/solely with man-made fibres, of yarns of different colours, plain weave, weighing >200g/m2"
11521142	521142	"Woven fabrics of cotton, containing <85% by weight of cotton, mixed mainly/solely with man-made fibres, denim, weighing >200g/m2"
11521143	521143	"Woven fabrics of cotton, containing <85% by weight of cotton, mixed mainly/solely with man-made fibres, of yarns of different colours, 3-/4-thread twill, incl. cross twill, weighing >200g/m2"
11521149	521149	"Woven fabrics of cotton (excl. of 5211.41-5211.43), containing <85% by weight of cotton, mixed mainly/solely with man-made fibres, of yarns of different colours, weighing >200g/m2"
11521151	521151	"Woven fabrics of cotton, containing <85% by weight of cotton, mixed mainly/solely with man-made fibres, printed, plain weave, weighing >200g/m2"
11521152	521152	"Woven fabrics of cotton, containing <85% by weight of cotton, mixed mainly/solely with man-made fibres, printed, 3-/4-thread twill, incl. cross twill, weighing >200g/m2"
11521159	521159	"Woven fabrics of cotton (excl. of 5211.51 & 5211.52), containing <85% by weight of cotton, mixed mainly/solely with man-made fibres, printed, weighing >200g/m2"
115212	5212	"Other woven fabrics of cotton."
11521211	521211	"Woven fabrics of cotton (excl. of 52.08-52.11), bleached, weighing not >200 g/m2"
11521212	521212	"Woven fabrics of cotton (excl. of 52.08-52.11), unbleached, weighing not >200 g/m2"
11521213	521213	"Woven fabrics of cotton (excl. of 52.08-52.11), dyed, weighing not >200 g/m2"
11521214	521214	"Woven fabrics of cotton (excl. of 52.08-52.11), of yarns of different colours, weighing not >200 g/m2"
11521215	521215	"Woven fabrics of cotton (excl. of 52.08-52.11), printed, weighing not >200 g/m2"
11521221	521221	"Woven fabrics of cotton (excl. of 52.08-52.11), unbleached, weighing >200 g/m2"
11521222	521222	"Woven fabrics of cotton (excl. of 52.08-52.11), bleached, weighing >200 g/m2"
11521223	521223	"Woven fabrics of cotton (excl. of 52.08-52.11), dyed, weighing >200 g/m2"
11521224	521224	"Woven fabrics of cotton (excl. of 52.08-52.11), of yarns of different colours, weighing >200 g/m2"
11521225	521225	"Woven fabrics of cotton (excl. of 52.08-52.11), printed, weighing >200 g/m2"
115301	5301	"Flax, raw or processed but not spun; flax tow and waste (including yarn waste and garnetted stock)."
11530110	530110	"Flax, raw/retted"
11530121	530121	"Flax, broken/scutched"
11530129	530129	"Flax, hackled/othw. processed (excl. of 5301.21) but not spun"
11530130	530130	"Flax tow & waste"
115302	5302	"True hemp (Cannabis sativa L.), raw or processed but not spun; tow and waste of true hemp (including yarn waste and garnetted stock)."
11530210	530210	"True hemp (Cannabis sativa L.), raw/retted"
11530290	530290	"True hemp (Cannabis sativa L.), processed but not spun (excl. of 5302.10); tow & waste of true hemp (incl. yarn waste & garnetted stock)"
115303	5303	"Jute and other textile bast fibres (excluding flax, true hemp and ramie), raw or processed but not spun; tow and waste of these fibres (including yarn waste and garnetted stock)."
11530310	530310	"Jute & other textile bast fibres, raw/retted"
11530390	530390	"Jute & other textile bast fibres (excl. flax, true hemp & ramie), raw/processed but not spun (excl. of 5303.10); tow & waste of these fibres (incl. yarn waste & garnetted stock)"
115305	5305	"Coconut, abaca (Manila hemp or Musa textilis Nee), ramie and other vegetable textile fibres, not elsewhere specified or included, raw or processed but not spun; tow, noils and waste of these fibres (including yarn waste and garnetted stock)."
11530500	530500	"Coconut, abaca (Manila hemp/Musa textilis Nee), ramie&other vegetable textile fibres, not elsewhere specified/incld., raw/processed but not spun; tow, noils&waste of these fibres (including yarn waste&garnetted stock)."
115306	5306	"Flax yarn."
11530610	530610	"Flax yarn, single"
11530620	530620	"Flax yarn, mult./cab."
115307	5307	"Yarn of jute or of other textile bast fibres of heading 53.03."
11530710	530710	"Yarn of jute/of other textile bast fibres of 53.03, single"
11530720	530720	"Yarn of jute/of other textile bast fibres of 53.03, mult./cab."
115308	5308	"Yarn of other vegetable textile fibres; paper yarn."
11530810	530810	"Coir yarn"
11530820	530820	"True hemp yarn"
11530890	530890	"Yarn of vegetable textile fibres other than coir & true hemp; paper yarn"
115309	5309	"Woven fabrics of flax."
11530911	530911	"Woven fabrics of flax, containing 85%/more by weight of flax, unbleached/bleached"
11530919	530919	"Woven fabrics of flax (excl. of 5309.11), containing 85%/more by weight of flax"
11530921	530921	"Woven fabrics of flax, containing< 85% by weight of flax, unbleached/bleached"
11530929	530929	"Woven fabrics of flax (excl. of 5309.21), containing <85% by weight of flax"
115310	5310	"Woven fabrics of jute or of other textile bast fibres of heading 53.03."
11531010	531010	"Woven fabrics of jute/other textile bast fibres of 53.03, unbleached"
11531090	531090	"Woven fabrics of jute/other textile bast fibres of 53.03, other than unbleached"
115311	5311	"Woven fabrics of other vegetable textile fibres; woven fabrics of paper yarn."
11531100	531100	"Woven fabrics of vegetable textile fibres n.e.s. in 53.09 & 5310; woven fabrics of paper yarn"
115401	5401	"Sewing thread of man-made filaments, whether or not put up for retail sale."
11540110	540110	"Sewing thread of man-made filaments, whether/not put up for RS, of synthetic filaments"
11540120	540120	"Sewing thread of man-made filaments, whether/not put up for RS, of artificial filaments"
115402	5402	"Synthetic filament yarn (other than sewing thread), not put up for retail sale, including synthetic monofilament of less than 67 decitex."
11540211	540211	"High tenacity yarn other than textured yarn/sewing thread, of aramids, not put up for retail sale"
11540219	540219	"High tenacity yarn other than textured yarn/sewing thread, of nylon/other polyamides (excl. of 5402.11), not put up for retail sale"
11540220	540220	"High tenacity yarn other than textured yarn/sewing thread, of polyesters, not put up for retail sale"
11540231	540231	"Textured yarn other than sewing thread, of nylon/other polyamides, measuring per single yarn not >50dtx., not put up for retail sale"
11540232	540232	"Textured yarn other than sewing thread, of nylon/other polyamides, measuring per single yarn >50dtx., not put up for retail sale"
11540233	540233	"Textured yarn other than sewing thread, of polyesters, not put up for retail sale"
11540234	540234	"Textured yarn other than sewing thread, of polypropylene, not put up for retail sale"
11540239	540239	"Textured yarn other than sewing thread (excl. of 5402.31-5402.34), not put up for retail sale"
11540244	540244	"Yarn other than high tenacity/textured yarn (excl. sewing thread), single/untwisted/with a twist not >50 turns per metre, elastomeric, not put up for retail sale"
11540245	540245	"Yarn other than high tenacity/textured yarn (excl. sewing thread), single/untwisted/with a twist not >50 turns per metre, of nylon/other polyamides, not put up for retail sale"
11540246	540246	"Yarn other than high tenacity/textured yarn (excl. sewing thread), single/untwisted/with a twist not >50 turns per metre, of polyesters, partially oriented, not put up for retail sale"
11540247	540247	"Yarn other than high tenacity/textured yarn (excl. sewing thread; excl. of 5412.46), single/untwisted/with a twist not >50 turns per metre, of polyesters, not put up for retail sale"
11540248	540248	"Yarn other than high tenacity/textured yarn (excl. sewing thread), single/untwisted/with a twist not >50 turns per metre, of polypropylene, not put up for retail sale"
11540249	540249	"Yarn other than high tenacity/textured yarn (excl. sewing thread,excl .of 5402.44-5412.48), single/untwisted/with a twist not >50 turns per metre, not put up for retail sale"
11540251	540251	"Yarn other than sewing thread (excl. of 5402.10-5402.49), single, with a twist >50 turns per metre, of nylon/other polyamides, not put up for retail sale"
11540252	540252	"Yarn other than sewing thread (excl. of 5402.10-5402.51), single, with a twist >50 turns per metre, of polyesters, not put up for retail sale"
11540259	540259	"Synthetic filament yarn other than sewing thread (excl. of 5402.10-5402.52), single, with a twist >50 turns per metre, n.e.s., not put up for retail sale"
11540261	540261	"Yarn other than sewing thread, mult./cab., of nylon/other polyamides, not put up for retail sale"
11540262	540262	"Yarn other than sewing thread, mult./cab., of polyesters, not put up for retail sale"
11540269	540269	"Synthetic filament yarn other than sewing thread (excl. of 5402.61 & 5402.62), mult./cab., not put up for retail sale"
115403	5403	"Artificial filament yarn (other than sewing thread), not put up for retail sale, including artificial monofilament of less than 67 decitex."
11540310	540310	"High tenacity yarn other than sewing thread, of viscose rayon, not put up for retail sale"
11540331	540331	"Artificial filament yarn (other than sewing thread,excl. of 5403.10), single, of viscose rayon, untwisted/with a twist not >120 turns per metre, incl. artificial monofilament of <67dtx., not put up for retail sale"
